"Org_Name","Org_Cat_Description","Catorg_ID","Typorg_ID","Org_ID","A_Infotype","X_index","X_parent_index","Need","Value"
"Independent consultant","I work sometimes for OCHA, sometimes for NGOs in a variety of roles including IM, assessmen, coordination and reporting",13,131,,22,36,-1,"FB1_INFO_PRODUCTS_ACCESS",
"THW","German Agency for Technical Relief",18,183,1831,23,37,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"CANADEM","",16,162,1621,21,38,-1,"FB1_INFO_PRODUCTS_ACCESS",
"Humanitarian OpenStreetMap Team","",16,162,1623,23,39,-1,"FB1_INFO_PRODUCTS_ACCESS","0"
"Americas Support Team (Section Leader of team operational)","",11,112,1121,21,40,-1,"FB1_INFO_PRODUCTS_ACCESS",
"OCHA FCSS","",15,152,1521,23,41,-1,"FB1_INFO_PRODUCTS_ACCESS",
"UNOCHA","",15,152,1521,23,42,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"NATIONAL EMERGENCY MANAGEMENT AGENCY NIGERIA","",18,183,1831,23,43,-1,"FB1_INFO_PRODUCTS_ACCESS",
"French civil protection directorate","",18,183,1831,23,44,-1,"FB1_INFO_PRODUCTS_ACCESS",
"@fire - International Disaster Response","",16,162,1621,23,45,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"OCHA","",15,152,1521,23,46,-1,"FB1_INFO_PRODUCTS_ACCESS",
"Cisco Tactical Operations (TacOps)","",12,121,,23,47,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"OCHA","",15,152,1521,23,48,-1,"FB1_INFO_PRODUCTS_ACCESS",
"FAO","",15,152,1522,23,49,-1,"FB1_INFO_PRODUCTS_ACCESS",
"NATIONAL DISASTER OPERATION CENTER- KENYA","",18,183,1831,23,50,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"Rescue South Africa","",16,162,1621,23,51,-1,"FB1_INFO_PRODUCTS_ACCESS",
"Estonian Rescue Board","governmental organization",18,183,1831,21,52,-1,"FB1_INFO_PRODUCTS_ACCESS",
"U.S. Department of Defense","",14,143,1433,23,53,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"Qatar Computing Research Institute, Qatar Foundation","Research Institute with Hamad Bin Khalifa University",16,162,1622,23,54,-1,"FB1_INFO_PRODUCTS_ACCESS","0"
"POMPIERS DE L'URGENCE INTERNATIONALE/INTERNATIONALE EMERGENCY FIREFIGHTERS - FRANCE","",16,162,1622,21,55,-1,"FB1_INFO_PRODUCTS_ACCESS",
"UNOCHA","",15,152,1521,23,56,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"ocha","",15,152,1521,21,57,-1,"FB1_INFO_PRODUCTS_ACCESS",
"OCHA","",15,152,1521,23,58,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"Defensa Civil - WUSAR","",18,182,1821,23,59,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"Bratislavsk‡ kynologick‡ z‡chran‡rska brig‡da ( Bratislava K9 rescue corps )","",16,162,1621,21,60,-1,"FB1_INFO_PRODUCTS_ACCESS",
"Not Defined","Independent, member of ASP UNOCHA, NORCAP, CANADEM",13,131,,23,61,-1,"FB1_INFO_PRODUCTS_ACCESS",
"Not Defined","",15,152,1521,21,62,-1,"FB1_INFO_PRODUCTS_ACCESS",
"German Federal Agency for Technical Relief","",16,162,1621,23,63,-1,"FB1_INFO_PRODUCTS_ACCESS","0"
"Department of Disaster Prevention and Mitigation (DDPM Thailand)","Disater Management Center, Government organization",18,183,1831,23,64,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"OCHA Rolac","",15,152,1521,23,65,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"Nus / ihp","",18,183,1834,22,66,-1,"FB1_INFO_PRODUCTS_ACCESS",
"OCHA","",15,152,1521,23,67,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"Kompass Coaching Villa & Co","- Consulting and Coaching for organization working in Disaster Relief/Humanitarian Needs; - Life Coaching",,,,23,68,-1,"FB1_INFO_PRODUCTS_ACCESS","0"
"CIVIL PROTECTION DIRECTORATE","",18,183,1831,23,69,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"@Fire","",,,,21,70,-1,"FB1_INFO_PRODUCTS_ACCESS",
"THW","",15,153,,21,71,-1,"FB1_INFO_PRODUCTS_ACCESS",
"New Zealand Fire Service/ NZ USAR","",18,183,1831,21,72,-1,"FB1_INFO_PRODUCTS_ACCESS",
"Infinitum Humanitarian Systems (IHS)","",12,121,,23,73,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"Hellenic Fire Service","",18,183,1831,21,74,-1,"FB1_INFO_PRODUCTS_ACCESS",
"National Earthquake Response Support Service of China","Emergency Management Division",18,183,1831,23,75,-1,"FB1_INFO_PRODUCTS_ACCESS","0"
"MERCY Malaysia","",16,162,1622,21,76,-1,"FB1_INFO_PRODUCTS_ACCESS",
"Amity Public Safety Academy","",16,161,1612,23,77,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"Directorate General of the the Lebanese civil defense","",18,183,1831,23,78,-1,"FB1_INFO_PRODUCTS_ACCESS","0"
"District Development Committee ,Sindhupalchok  Nepal","Govt. of Nepal , Ministry of Federal Affairs and Local Development",18,182,,23,79,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"European Commission (ECHO)","",11,112,1122,21,80,-1,"FB1_INFO_PRODUCTS_ACCESS",
"MoFA Italy - Agency for Cooperation","",11,112,1121,23,81,-1,"FB1_INFO_PRODUCTS_ACCESS","0"
"INTERSOS","",16,162,1623,21,82,-1,"FB1_INFO_PRODUCTS_ACCESS",
"Ministry of Emergency Situation of the Republic of Azerbaijan","",18,183,1831,21,83,-1,"FB1_INFO_PRODUCTS_ACCESS",
"Liberia Refugee Repatriation and resettlement Commission(LRRRC)","Social Institution-Governmental Organization",16,162,,23,84,-1,"FB1_INFO_PRODUCTS_ACCESS",
"OCHA/UNEP","",15,152,1521,23,85,-1,"FB1_INFO_PRODUCTS_ACCESS","0"
"Bomberos Quito","",18,,,21,86,-1,"FB1_INFO_PRODUCTS_ACCESS",
"SECRETARIA DE GESTION DE RIESGOS","",18,183,1831,21,87,-1,"FB1_INFO_PRODUCTS_ACCESS",
"Civile protection","",18,183,1831,21,88,-1,"FB1_INFO_PRODUCTS_ACCESS",
"UNITAR/UNOSAT","",15,152,1522,23,89,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"Civil protection Belgium","",15,153,,21,90,-1,"FB1_INFO_PRODUCTS_ACCESS",
"ARC (AFETTE REHBER CEV_RMENL_K-EMERGENCY AND DISASTER INTERPRETERS), TURKEY","",16,162,1621,21,91,-1,"FB1_INFO_PRODUCTS_ACCESS",
"SDC (GIAR)","",11,112,1121,23,92,-1,"FB1_INFO_PRODUCTS_ACCESS","0"
"UNV UNHCR, UNOCHA","",15,152,1522,23,93,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"UK ISAR","",18,183,1831,21,94,-1,"FB1_INFO_PRODUCTS_ACCESS",
"New Zealand Ministry of Health","",18,183,1831,23,95,-1,"FB1_INFO_PRODUCTS_ACCESS","0"
"Queensland Fire and Emergency Services","Government Organization - Non Military",18,182,1821,23,96,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"Ministry of Emergency Situations of Azerbaijan","",18,183,1831,21,97,-1,"FB1_INFO_PRODUCTS_ACCESS",
"POMPIERS de l'URGENCE INTERNATIONALE","",16,162,1621,21,98,-1,"FB1_INFO_PRODUCTS_ACCESS",
"West Africa network for Peacebuilding (WANEP) Nigeria","",16,162,1621,22,99,-1,"FB1_INFO_PRODUCTS_ACCESS",
"Team Rubicon UK","",16,162,1621,21,100,-1,"FB1_INFO_PRODUCTS_ACCESS",
"MapAction","INGO involved in information management",16,162,1622,23,101,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"Not Defined","",13,,,23,102,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"UNICEF","UNITED NATIONS AGENCY, WASH Cluster , WASH Cluster coordination",15,152,1522,23,103,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"Humanity Road","",16,162,1621,23,104,-1,"FB1_INFO_PRODUCTS_ACCESS","0"
"UNEP","",15,152,1521,23,105,-1,"FB1_INFO_PRODUCTS_ACCESS","0"
"Not Defined","",16,162,1621,21,106,-1,"FB1_INFO_PRODUCTS_ACCESS",
"United Nations Population Fund","United Nations Organizations",15,152,1523,23,107,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"IFRC","",15,151,1512,21,108,-1,"FB1_INFO_PRODUCTS_ACCESS",
"ATHENA CONSEIL","LEGAL , HR ADVICE AND COACHING",12,121,,21,109,-1,"FB1_INFO_PRODUCTS_ACCESS",
"Disaster Management Department-Tanzania","",18,183,1831,23,110,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"US Department of State - Humanitarian Information Unit","",11,112,1121,23,111,-1,"FB1_INFO_PRODUCTS_ACCESS","1"
"Not Defined","",,,,23,112,-1,"FB1_INFO_PRODUCTS_ACCESS",
"DPDHL - Go Help Disaster Response Team","",12,121,,23,113,-1,"FB1_INFO_PRODUCTS_ACCESS",
"Not Defined","",15,153,,23,114,-1,"FB1_INFO_PRODUCTS_ACCESS","0"
"WFP","",15,152,1522,21,1,-1,"FB1_INFO_PRODUCTS_3W",
"THW Germany","",18,183,1834,21,9,-1,"FB1_INFO_PRODUCTS_3W",
"WFP","",15,152,1522,21,10,-1,"FB1_INFO_PRODUCTS_3W",
"OCHA","",15,152,1521,21,15,-1,"FB1_INFO_PRODUCTS_3W",
"European Commission Joint Research Centre","",18,182,,22,16,-1,"FB1_INFO_PRODUCTS_3W",
"OCHA","",15,,,21,17,-1,"FB1_INFO_PRODUCTS_3W",
"WIPO security","UN agency",15,152,1522,23,18,-1,"FB1_INFO_PRODUCTS_3W","1"
"Saudi Arabian Civil defense","",11,112,1121,23,19,-1,"FB1_INFO_PRODUCTS_3W","1"
"Belgian First Aid and Support Team (B-FAST)","",18,183,1832,21,20,-1,"FB1_INFO_PRODUCTS_3W",
"Not Defined","Consultant - Disaster Management | Humanitarian Coordination",13,131,1312,23,21,-1,"FB1_INFO_PRODUCTS_3W",
"Netherlands Red Cross","",16,162,1621,21,22,-1,"FB1_INFO_PRODUCTS_3W",
"UNDP","",15,152,1522,23,23,-1,"FB1_INFO_PRODUCTS_3W","1"
"Deutsche Post DHL Group","",12,121,,23,24,-1,"FB1_INFO_PRODUCTS_3W","0"
"Logistics Cluster/WFP","",15,152,1522,23,25,-1,"FB1_INFO_PRODUCTS_3W","1"
"Insecurity Insight","We are neither advocacy nor operational. We provide information services to agencies.",16,,,23,26,-1,"FB1_INFO_PRODUCTS_3W",
"Ericsson Response","",12,121,,23,27,-1,"FB1_INFO_PRODUCTS_3W","1"
"Not Defined","",15,152,1522,22,28,-1,"FB1_INFO_PRODUCTS_3W",
"FAO","",15,152,1522,23,29,-1,"FB1_INFO_PRODUCTS_3W","0"
"UNDAC","",15,152,1522,22,30,-1,"FB1_INFO_PRODUCTS_3W",
"Google","",12,121,,23,31,-1,"FB1_INFO_PRODUCTS_3W","0"
"Not Defined","",15,152,1522,23,32,-1,"FB1_INFO_PRODUCTS_3W","0"
"Not Defined","",12,121,,21,33,-1,"FB1_INFO_PRODUCTS_3W",
"Not Defined","",11,112,1121,21,34,-1,"FB1_INFO_PRODUCTS_3W",
"OCHA","",15,152,1521,,35,-1,"FB1_INFO_PRODUCTS_3W",
"Independent consultant","I work sometimes for OCHA, sometimes for NGOs in a variety of roles including IM, assessmen, coordination and reporting",13,131,,22,36,-1,"FB1_INFO_PRODUCTS_3W",
"THW","German Agency for Technical Relief",18,183,1831,23,37,-1,"FB1_INFO_PRODUCTS_3W","1"
"CANADEM","",16,162,1621,21,38,-1,"FB1_INFO_PRODUCTS_3W",
"Humanitarian OpenStreetMap Team","",16,162,1623,23,39,-1,"FB1_INFO_PRODUCTS_3W","1"
"Americas Support Team (Section Leader of team operational)","",11,112,1121,21,40,-1,"FB1_INFO_PRODUCTS_3W",
"OCHA FCSS","",15,152,1521,23,41,-1,"FB1_INFO_PRODUCTS_3W",
"UNOCHA","",15,152,1521,23,42,-1,"FB1_INFO_PRODUCTS_3W","1"
"NATIONAL EMERGENCY MANAGEMENT AGENCY NIGERIA","",18,183,1831,23,43,-1,"FB1_INFO_PRODUCTS_3W",
"French civil protection directorate","",18,183,1831,23,44,-1,"FB1_INFO_PRODUCTS_3W",
"@fire - International Disaster Response","",16,162,1621,23,45,-1,"FB1_INFO_PRODUCTS_3W","0"
"OCHA","",15,152,1521,23,46,-1,"FB1_INFO_PRODUCTS_3W",
"Cisco Tactical Operations (TacOps)","",12,121,,23,47,-1,"FB1_INFO_PRODUCTS_3W","1"
"OCHA","",15,152,1521,23,48,-1,"FB1_INFO_PRODUCTS_3W",
"FAO","",15,152,1522,23,49,-1,"FB1_INFO_PRODUCTS_3W",
"NATIONAL DISASTER OPERATION CENTER- KENYA","",18,183,1831,23,50,-1,"FB1_INFO_PRODUCTS_3W","1"
"Rescue South Africa","",16,162,1621,23,51,-1,"FB1_INFO_PRODUCTS_3W",
"Estonian Rescue Board","governmental organization",18,183,1831,21,52,-1,"FB1_INFO_PRODUCTS_3W",
"U.S. Department of Defense","",14,143,1433,23,53,-1,"FB1_INFO_PRODUCTS_3W","1"
"Qatar Computing Research Institute, Qatar Foundation","Research Institute with Hamad Bin Khalifa University",16,162,1622,23,54,-1,"FB1_INFO_PRODUCTS_3W","1"
"POMPIERS DE L'URGENCE INTERNATIONALE/INTERNATIONALE EMERGENCY FIREFIGHTERS - FRANCE","",16,162,1622,21,55,-1,"FB1_INFO_PRODUCTS_3W",
"UNOCHA","",15,152,1521,23,56,-1,"FB1_INFO_PRODUCTS_3W","1"
"ocha","",15,152,1521,21,57,-1,"FB1_INFO_PRODUCTS_3W",
"OCHA","",15,152,1521,23,58,-1,"FB1_INFO_PRODUCTS_3W","1"
"Defensa Civil - WUSAR","",18,182,1821,23,59,-1,"FB1_INFO_PRODUCTS_3W","1"
"Bratislavsk‡ kynologick‡ z‡chran‡rska brig‡da ( Bratislava K9 rescue corps )","",16,162,1621,21,60,-1,"FB1_INFO_PRODUCTS_3W",
"Not Defined","Independent, member of ASP UNOCHA, NORCAP, CANADEM",13,131,,23,61,-1,"FB1_INFO_PRODUCTS_3W",
"Not Defined","",15,152,1521,21,62,-1,"FB1_INFO_PRODUCTS_3W",
"German Federal Agency for Technical Relief","",16,162,1621,23,63,-1,"FB1_INFO_PRODUCTS_3W","1"
"Department of Disaster Prevention and Mitigation (DDPM Thailand)","Disater Management Center, Government organization",18,183,1831,23,64,-1,"FB1_INFO_PRODUCTS_3W","1"
"OCHA Rolac","",15,152,1521,23,65,-1,"FB1_INFO_PRODUCTS_3W","1"
"Nus / ihp","",18,183,1834,22,66,-1,"FB1_INFO_PRODUCTS_3W",
"OCHA","",15,152,1521,23,67,-1,"FB1_INFO_PRODUCTS_3W","1"
"Kompass Coaching Villa & Co","- Consulting and Coaching for organization working in Disaster Relief/Humanitarian Needs; - Life Coaching",,,,23,68,-1,"FB1_INFO_PRODUCTS_3W","1"
"CIVIL PROTECTION DIRECTORATE","",18,183,1831,23,69,-1,"FB1_INFO_PRODUCTS_3W","1"
"@Fire","",,,,21,70,-1,"FB1_INFO_PRODUCTS_3W",
"THW","",15,153,,21,71,-1,"FB1_INFO_PRODUCTS_3W",
"New Zealand Fire Service/ NZ USAR","",18,183,1831,21,72,-1,"FB1_INFO_PRODUCTS_3W",
"Infinitum Humanitarian Systems (IHS)","",12,121,,23,73,-1,"FB1_INFO_PRODUCTS_3W","1"
"Hellenic Fire Service","",18,183,1831,21,74,-1,"FB1_INFO_PRODUCTS_3W",
"National Earthquake Response Support Service of China","Emergency Management Division",18,183,1831,23,75,-1,"FB1_INFO_PRODUCTS_3W","0"
"MERCY Malaysia","",16,162,1622,21,76,-1,"FB1_INFO_PRODUCTS_3W",
"Amity Public Safety Academy","",16,161,1612,23,77,-1,"FB1_INFO_PRODUCTS_3W","1"
"Directorate General of the the Lebanese civil defense","",18,183,1831,23,78,-1,"FB1_INFO_PRODUCTS_3W","1"
"District Development Committee ,Sindhupalchok  Nepal","Govt. of Nepal , Ministry of Federal Affairs and Local Development",18,182,,23,79,-1,"FB1_INFO_PRODUCTS_3W","1"
"European Commission (ECHO)","",11,112,1122,21,80,-1,"FB1_INFO_PRODUCTS_3W",
"MoFA Italy - Agency for Cooperation","",11,112,1121,23,81,-1,"FB1_INFO_PRODUCTS_3W","0"
"INTERSOS","",16,162,1623,21,82,-1,"FB1_INFO_PRODUCTS_3W",
"Ministry of Emergency Situation of the Republic of Azerbaijan","",18,183,1831,21,83,-1,"FB1_INFO_PRODUCTS_3W",
"Liberia Refugee Repatriation and resettlement Commission(LRRRC)","Social Institution-Governmental Organization",16,162,,23,84,-1,"FB1_INFO_PRODUCTS_3W",
"OCHA/UNEP","",15,152,1521,23,85,-1,"FB1_INFO_PRODUCTS_3W","0"
"Bomberos Quito","",18,,,21,86,-1,"FB1_INFO_PRODUCTS_3W",
"SECRETARIA DE GESTION DE RIESGOS","",18,183,1831,21,87,-1,"FB1_INFO_PRODUCTS_3W",
"Civile protection","",18,183,1831,21,88,-1,"FB1_INFO_PRODUCTS_3W",
"UNITAR/UNOSAT","",15,152,1522,23,89,-1,"FB1_INFO_PRODUCTS_3W","0"
"Civil protection Belgium","",15,153,,21,90,-1,"FB1_INFO_PRODUCTS_3W",
"ARC (AFETTE REHBER CEV_RMENL_K-EMERGENCY AND DISASTER INTERPRETERS), TURKEY","",16,162,1621,21,91,-1,"FB1_INFO_PRODUCTS_3W",
"SDC (GIAR)","",11,112,1121,23,92,-1,"FB1_INFO_PRODUCTS_3W","1"
"UNV UNHCR, UNOCHA","",15,152,1522,23,93,-1,"FB1_INFO_PRODUCTS_3W","1"
"UK ISAR","",18,183,1831,21,94,-1,"FB1_INFO_PRODUCTS_3W",
"New Zealand Ministry of Health","",18,183,1831,23,95,-1,"FB1_INFO_PRODUCTS_3W","0"
"Queensland Fire and Emergency Services","Government Organization - Non Military",18,182,1821,23,96,-1,"FB1_INFO_PRODUCTS_3W","1"
"Ministry of Emergency Situations of Azerbaijan","",18,183,1831,21,97,-1,"FB1_INFO_PRODUCTS_3W",
"POMPIERS de l'URGENCE INTERNATIONALE","",16,162,1621,21,98,-1,"FB1_INFO_PRODUCTS_3W",
"West Africa network for Peacebuilding (WANEP) Nigeria","",16,162,1621,22,99,-1,"FB1_INFO_PRODUCTS_3W",
"Team Rubicon UK","",16,162,1621,21,100,-1,"FB1_INFO_PRODUCTS_3W",
"MapAction","INGO involved in information management",16,162,1622,23,101,-1,"FB1_INFO_PRODUCTS_3W","1"
"Not Defined","",13,,,23,102,-1,"FB1_INFO_PRODUCTS_3W","1"
"UNICEF","UNITED NATIONS AGENCY, WASH Cluster , WASH Cluster coordination",15,152,1522,23,103,-1,"FB1_INFO_PRODUCTS_3W","1"
"Humanity Road","",16,162,1621,23,104,-1,"FB1_INFO_PRODUCTS_3W","1"
"UNEP","",15,152,1521,23,105,-1,"FB1_INFO_PRODUCTS_3W","1"
"Not Defined","",16,162,1621,21,106,-1,"FB1_INFO_PRODUCTS_3W",
"United Nations Population Fund","United Nations Organizations",15,152,1523,23,107,-1,"FB1_INFO_PRODUCTS_3W","1"
"IFRC","",15,151,1512,21,108,-1,"FB1_INFO_PRODUCTS_3W",
"ATHENA CONSEIL","LEGAL , HR ADVICE AND COACHING",12,121,,21,109,-1,"FB1_INFO_PRODUCTS_3W",
"Disaster Management Department-Tanzania","",18,183,1831,23,110,-1,"FB1_INFO_PRODUCTS_3W","1"
"US Department of State - Humanitarian Information Unit","",11,112,1121,23,111,-1,"FB1_INFO_PRODUCTS_3W","1"
"Not Defined","",,,,23,112,-1,"FB1_INFO_PRODUCTS_3W",
"DPDHL - Go Help Disaster Response Team","",12,121,,23,113,-1,"FB1_INFO_PRODUCTS_3W",
"Not Defined","",15,153,,23,114,-1,"FB1_INFO_PRODUCTS_3W","0"
"WFP","",15,152,1522,21,1,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"THW Germany","",18,183,1834,21,9,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"WFP","",15,152,1522,21,10,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"OCHA","",15,152,1521,21,15,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"European Commission Joint Research Centre","",18,182,,22,16,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"OCHA","",15,,,21,17,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"WIPO security","UN agency",15,152,1522,23,18,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","1"
"Saudi Arabian Civil defense","",11,112,1121,23,19,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","1"
"Belgian First Aid and Support Team (B-FAST)","",18,183,1832,21,20,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"Not Defined","Consultant - Disaster Management | Humanitarian Coordination",13,131,1312,23,21,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"Netherlands Red Cross","",16,162,1621,21,22,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"UNDP","",15,152,1522,23,23,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","1"
"Deutsche Post DHL Group","",12,121,,23,24,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","0"
"Logistics Cluster/WFP","",15,152,1522,23,25,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","1"
"Insecurity Insight","We are neither advocacy nor operational. We provide information services to agencies.",16,,,23,26,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"Ericsson Response","",12,121,,23,27,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","1"
"Not Defined","",15,152,1522,22,28,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"FAO","",15,152,1522,23,29,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","0"
"UNDAC","",15,152,1522,22,30,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"Google","",12,121,,23,31,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","0"
"Not Defined","",15,152,1522,23,32,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","1"
"Not Defined","",12,121,,21,33,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"Not Defined","",11,112,1121,21,34,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"OCHA","",15,152,1521,,35,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"Independent consultant","I work sometimes for OCHA, sometimes for NGOs in a variety of roles including IM, assessmen, coordination and reporting",13,131,,22,36,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"THW","German Agency for Technical Relief",18,183,1831,23,37,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","1"
"CANADEM","",16,162,1621,21,38,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"Humanitarian OpenStreetMap Team","",16,162,1623,23,39,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","1"
"Americas Support Team (Section Leader of team operational)","",11,112,1121,21,40,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"OCHA FCSS","",15,152,1521,23,41,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"UNOCHA","",15,152,1521,23,42,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","1"
"NATIONAL EMERGENCY MANAGEMENT AGENCY NIGERIA","",18,183,1831,23,43,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"French civil protection directorate","",18,183,1831,23,44,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"@fire - International Disaster Response","",16,162,1621,23,45,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","0"
"OCHA","",15,152,1521,23,46,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"Cisco Tactical Operations (TacOps)","",12,121,,23,47,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","1"
"OCHA","",15,152,1521,23,48,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"FAO","",15,152,1522,23,49,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"NATIONAL DISASTER OPERATION CENTER- KENYA","",18,183,1831,23,50,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","0"
"Rescue South Africa","",16,162,1621,23,51,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"Estonian Rescue Board","governmental organization",18,183,1831,21,52,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"U.S. Department of Defense","",14,143,1433,23,53,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","0"
"Qatar Computing Research Institute, Qatar Foundation","Research Institute with Hamad Bin Khalifa University",16,162,1622,23,54,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","1"
"POMPIERS DE L'URGENCE INTERNATIONALE/INTERNATIONALE EMERGENCY FIREFIGHTERS - FRANCE","",16,162,1622,21,55,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"UNOCHA","",15,152,1521,23,56,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","1"
"ocha","",15,152,1521,21,57,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"OCHA","",15,152,1521,23,58,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","1"
"Defensa Civil - WUSAR","",18,182,1821,23,59,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","1"
"Bratislavsk‡ kynologick‡ z‡chran‡rska brig‡da ( Bratislava K9 rescue corps )","",16,162,1621,21,60,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"Not Defined","Independent, member of ASP UNOCHA, NORCAP, CANADEM",13,131,,23,61,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"Not Defined","",15,152,1521,21,62,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"German Federal Agency for Technical Relief","",16,162,1621,23,63,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","0"
"Department of Disaster Prevention and Mitigation (DDPM Thailand)","Disater Management Center, Government organization",18,183,1831,23,64,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","1"
"OCHA Rolac","",15,152,1521,23,65,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","1"
"Nus / ihp","",18,183,1834,22,66,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"OCHA","",15,152,1521,23,67,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","1"
"Kompass Coaching Villa & Co","- Consulting and Coaching for organization working in Disaster Relief/Humanitarian Needs; - Life Coaching",,,,23,68,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","0"
"CIVIL PROTECTION DIRECTORATE","",18,183,1831,23,69,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","1"
"@Fire","",,,,21,70,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"THW","",15,153,,21,71,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"New Zealand Fire Service/ NZ USAR","",18,183,1831,21,72,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"Infinitum Humanitarian Systems (IHS)","",12,121,,23,73,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","0"
"Hellenic Fire Service","",18,183,1831,21,74,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
"National Earthquake Response Support Service of China","Emergency Management Division",18,183,1831,23,75,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO","0"
"MERCY Malaysia","",16,162,1622,21,76,-1,"FB1_INFO_PRODUCTS_CONTEXTINFO",
